origin_city_name	Category	origin_store_name	Origin Lat Long	origin_loccode	destination_store_name	destination_city_name	DH Lat Long	destination_loccode	Inter/Intra Movement	Final Veh Restiction	Milk Run Pairs	Shift	OTR	MH Dock In	MH Dock Out	MH Out	TT (Primary)	DH In	To be removed	DH Out	MH In	Arrival Delta	TT (secondary)	Final TT	Source-Destination City Lane	Source MH-Destination City Lane	via	LHIC Distance	Freqency	"Primary 
MH Cut Off"	"Secondary
MH Cut Off"	DH Cut off (D, D+1, D+2, D+3)	Distance (One - way)	MH-DH THOR	MH-DH THOR Duplicate Key	Secondary Veh	Effective	Remarks	Planned Vehicles	DH Out Cut off (D, D+1, D+2, D+3)	"Primary 
MH In Cut Off"	unique store ID	Key final	check	TT	DO	dh in	1	D	2
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-HOSKOTE	13.095788426996664, 77.81069594844175	BLR004M	BLR-Richmond Town Network	Bengaluru	12.9566358 ,77.60572	BLR296S	Intra	17FT_TRUCK		Morning	10:15:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM		3:30:00 AM		5:30:00 AM	7:30:00 AM	#REF!			Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-HOSKOTE-Bengaluru	Direct	172	Daily	D		D	164	BLR004M-BLR296S		1			1	KWPL_BLR-FRESH-MH-HOSKOTEBLR-Richmond Town Network1					1:00:00	4:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-HOSKOTE	13.095788426996664, 77.81069594844175	BLR004M	BLR- Banjara Layout	Bengaluru	13.03608037, 77.66570773	BLR150S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-HOSKOTE-Bengaluru	Direct	24	Daily	D		D	23	BLR004M-BLR150S		1			1	D	D		KWPL_BLR-FRESH-MH-HOSKOTEBLR- Banjara Layout	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-HOSKOTE	13.095788426996664, 77.81069594844175	BLR004M	BLR- Electronic City Network-2	Bengaluru	12.85202043, 77.65224877	BLR146S	Intra	10FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-HOSKOTE-Bengaluru	Direct	50	Daily	D		D	47	BLR004M-BLR146S		1			1	D	D		KWPL_BLR-FRESH-MH-HOSKOTEBLR- Electronic City Network-2	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-HOSKOTE	13.095788426996664, 77.81069594844175	BLR004M	BLR- Silicon Town	Bengaluru	12.852472, 77.675972	BLR161S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-HOSKOTE-Bengaluru	Direct	51	Daily	D		D	49	BLR004M-BLR161S		1			1	D	D		KWPL_BLR-FRESH-MH-HOSKOTEBLR- Silicon Town	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-HOSKOTE	13.095788426996664, 77.81069594844175	BLR004M	BLR-SHIVAJI NAGAR	Bengaluru	12.99288,77.60675	BLR052S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-HOSKOTE-Bengaluru	Direct	30	Daily	D		D	28	BLR004M-BLR052S		1			1	D	D		KWPL_BLR-FRESH-MH-HOSKOTEBLR-SHIVAJI NAGAR	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-HOSKOTE	13.095788426996664, 77.81069594844175	BLR004M	BLR-Thyagaraja Nagar	Bengaluru	12.930236 ,77.56869	BLR301S	Intra	17FT_TRUCK		Morning	10:20:00 PM	1:20:00 AM	2:20:00 AM	2:30:00 AM		3:30:00 AM		5:35:00 AM	7:35:00 AM				Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-HOSKOTE-Bengaluru	Direct	172	Daily	D		D	30	62	164	1		1	1			KWPL_BLR-FRESH-MH-HOSKOTEBLR-Thyagaraja Nagar1			BLR-FRESH MH	KWPL_BLR-FRESH-MH-HOSKOTE				
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-HOSKOTE	13.095788426996664, 77.81069594844175	BLR004M	BLR-Teachers colony	Bengaluru	12.925095 , 77.637091	BLR300S	Intra	17FT_TRUCK		Morning	10:20:00 PM	1:20:00 AM	2:20:00 AM	2:30:00 AM		3:30:00 AM		5:35:00 AM	7:35:00 AM				Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-HOSKOTE-Bengaluru	Direct	172	Daily	D		D	30	62	164	1		1	1			KWPL_BLR-FRESH-MH-HOSKOTEBLR-Teachers colony1			BLR-FRESH MH	KWPL_BLR-FRESH-MH-HOSKOTE				
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Hegganahalli	Bengaluru	13.00789, 77.50619	BLR264S	Intra	10FT_TRUCK		6 AM Store	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	2:30:00	5:00:00 AM		7:00:00 AM	9:30:00 AM	#REF!		2:30:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	13	Daily	D		D	12	BLR073M-BLR264S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Hegganahalli	TRUE	2:30:00	7:00:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR- Sonnenahalli New	Bengaluru	12.9617011886488,77.4990148182514	BLR012S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	19	Daily	D		D	18	BLR073M-BLR012S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR- Sonnenahalli New	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Bagalakunte	Bengaluru	13.06371941,77.50432545	BLR186S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	8	Daily	D		D	7	BLR073M-BLR186S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Bagalakunte	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Banashankari Network	Bengaluru	12.9155216446346,77.5456911994927	BLR096S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	28	Daily	D		D	27	BLR073M-BLR096S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Banashankari Network	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Chamrajpet	Bengaluru	12.960098,77.559489	BLR185S	Intra	10FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	22	Daily	D		D	21	BLR073M-BLR185S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Chamrajpet	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Chickpet New	Bengaluru	12.95477912,77.57899927	BLR175S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	23	Daily	D		D	22	BLR073M-BLR175S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Chickpet New	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Cholayanakanalli	Bengaluru	13.02922,77.59377	BLR212S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	20	Daily	D		D	19	BLR073M-BLR212S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Cholayanakanalli	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Dasarahalli	Bengaluru	13.051424,77.607561	BLR131S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	22	Daily	D		D	21	BLR073M-BLR131S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Dasarahalli	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Goraguntepalya	Bengaluru	13.02475,77.537306	BLR199S	Intra	22FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	12	Daily	D		D	12	BLR073M-BLR199S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Goraguntepalya	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-JC Nagar	Bengaluru	13.0031742,77.5308889	BLR127S	Intra	17FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	15	Daily	D		D	14	BLR073M-BLR127S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-JC Nagar	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Kambipura	Bengaluru	12.887321, 77.458321	BLR267S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	25	Daily	D		D	24	BLR073M-BLR267S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Kambipura	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Magadi Road	Bengaluru	12.99005606,77.48523812	BLR109S	Intra	10FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	14	Daily	D		D	13	BLR073M-BLR109S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Magadi Road	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Malagala	Bengaluru	12.97812065,77.51643345	BLR138S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	18	Daily	D		D	17	BLR073M-BLR138S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Malagala	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Malleshwaram new	Bengaluru	12.987709,77.561344	BLR045S	Intra	8FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	17	Daily	D		D	17	BLR073M-BLR045S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Malleshwaram new	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Margosa road	Bengaluru	13.0059977,77.5695793	BLR139S	Intra	8FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	17	Daily	D		D	16	BLR073M-BLR139S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Margosa road	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Nehru Nagar	Bengaluru	13.09133919,77.60125138	BLR155S	Intra	6FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	26	Daily	D		D	25	BLR073M-BLR155S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Nehru Nagar	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Peenya Network	Bengaluru	13.049816,77.487928	BLR134S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	9	Daily	D		D	8	BLR073M-BLR134S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Peenya Network	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-RAGHAVENDRA LAYOUT	Bengaluru	12.88438622, 77.54084471	BLR078S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	34	Daily	D		D	33	BLR073M-BLR078S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-RAGHAVENDRA LAYOUT	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-RAGHAVENDRA LAYOUT NETWORK	Bengaluru	12.8845944,77.55881835	BLR039S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	35	Daily	D		D	34	BLR073M-BLR039S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-RAGHAVENDRA LAYOUT NETWORK	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-RAGHAVENDRA LAYOUT NETWORK 2	Bengaluru	12.8666929,77.5357013	BLR106S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	32	Daily	D		D	30	BLR073M-BLR106S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-RAGHAVENDRA LAYOUT NETWORK 2	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Raghavendra Layout New	Bengaluru	12.886463, 77.538777	BLR266S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00						D		D				1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Raghavendra Layout New	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-RR Nagar Network	Bengaluru	12.9031547,77.51191762	BLR115S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	28	Daily	D		D	26	BLR073M-BLR115S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-RR Nagar Network	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-RR NAGAR New	Bengaluru	12.920088, 77.522707	BLR274S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00						D		D				1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-RR NAGAR New	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-RWF Yelahanka	Bengaluru	13.106778,77.580361	BLR187S	Intra	17FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	21	Daily	D		D	20	BLR073M-BLR187S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-RWF Yelahanka	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Singapura	Bengaluru	13.090409,77.53952	BLR128S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	14	Daily	D		D	14	BLR073M-BLR128S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Singapura	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Ullal	Bengaluru	12.958532,77.479896	BLR132S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	18	Daily	D		D	17	BLR073M-BLR132S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Ullal	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Vidyaranyapura	Bengaluru	13.0695733,77.5589887	BLR130S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	18	Daily	D		D	17	BLR073M-BLR130S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Vidyaranyapura	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-VIJAY NAGAR	Bengaluru	12.96845,77.5381	BLR031S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	21	Daily	D		D	20	BLR073M-BLR031S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-VIJAY NAGAR	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Vijay Nagar Network	Bengaluru	12.960476,77.519569	BLR060S	Intra	20FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	21	Daily	D		D	20	BLR073M-BLR060S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Vijay Nagar Network	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-Yelahanka Network	Bengaluru	13.13749897,77.56327961	BLR120S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	22	Daily	D		D	21	BLR073M-BLR120S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-Yelahanka Network	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-YELAHANKA NEW TOWN	Bengaluru	13.09784,77.56664	BLR019S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	22	Daily	D		D	21	BLR073M-BLR019S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-YELAHANKA NEW TOWN	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR-YESHWANTPUR	Bengaluru	13.010808,77.540878	BLR049S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	14	Daily	D		D	14	BLR073M-BLR049S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR-YESHWANTPUR	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BEML Layout	Bengaluru	12.91703243, 77.49891252	BLR198S	Intra	14FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00						D		D				1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABEML Layout	TRUE	1:00:00	5:30:00 AM			0	
Bengaluru	Fresh	KWPL_BLR-FRESH-MH-NELAMANGALA	13.0691105, 77.45225137	BLR073M	BLR- Abbigere	Bengaluru	13.074063, 77.519827	BLR151S	Intra	17FT_TRUCK		Morning	11:30:00 PM	1:15:00 AM	2:15:00 AM	2:30:00 AM	1:00:00	3:30:00 AM		5:30:00 AM	6:30:00 AM	#REF!		1:00:00	Bengaluru-Bengaluru	KWPL_BLR-FRESH-MH-NELAMANGALA-Bengaluru	Direct	12	Daily	D		D	11	BLR073M-BLR151S		1			1	D	D		KWPL_BLR-FRESH-MH-NELAMANGALABLR- Abbigere	TRUE	1:00:00	5:30:00 AM			0	
